i,j,len,width,slope,eid
26489,26438,19.535764184870974,-1.0,2.520638942718506,6776
26236,26262,18.341718265563745,-1.0,0.718445718288422,6777
26029,26084,17.472207669442383,-1.0,2.948725938796997,6778
26008,26029,10.019674439842344,-1.0,1.60070812702179,6779
25911,25972,17.18867868081059,-1.0,0.466655790805817,6780
25436,25484,10.388121145128842,-1.0,0.716963589191437,6781
24516,24556,18.620203552663035,-1.0,1.476679801940918,6782
24015,24065,16.586277088323467,-1.0,1.795718908309937,6783
23961,24007,15.179139604210912,-1.0,3.430800676345825,6784
23938,23887,19.657390802335478,-1.0,1.078304648399353,6785
23795,23848,11.843063295909344,-1.0,9.726482391357422,6786
23789,23810,14.801823761785595,-1.0,1.393236994743347,6787
23996,24033,9.008379948788466,-1.0,3.176877975463867,6788
23874,23922,9.522851141628546,-1.0,2.705466985702515,6789
23811,23840,9.579186773879389,-1.0,1.315657258033752,6790
23824,23860,11.33296882177713,-1.0,2.778455257415771,6791
24040,24086,13.97823268775594,-1.0,3.153005838394165,6792
24034,24046,8.952708384029851,-1.0,1.663500905036926,6793
23702,23735,6.181688840507443,-1.0,5.360129356384277,6794
23861,23891,6.094790730111915,-1.0,0.0,6795
23897,23925,7.409486622342723,-1.0,0.309314429759979,6796
23322,23341,7.396199100006092,-1.0,3.018393754959106,6797
23235,23134,24.922253579036614,-1.0,2.687847375869751,6798
22292,22318,8.093689908788544,-1.0,0.849445283412933,6799
22330,22356,10.26148510142474,-1.0,1.060771703720093,6800
22352,22450,22.38522494016514,-1.0,5.841019153594971,6801
22203,22312,23.561970363311882,-1.0,4.634415149688721,6802
21727,21838,21.159772698919998,-1.0,5.721364498138428,6803
21681,21696,5.719950967581969,-1.0,0.0,6804
21677,21781,21.675024613783748,-1.0,5.690946102142334,6805
21495,21587,23.229743222817856,-1.0,2.243361949920654,6806
21441,21302,39.03748639582122,-1.0,2.420285940170288,6807
20832,20992,32.686030843134446,-1.0,2.19007420539856,6808
21232,21249,5.511813483064358,-1.0,0.0,6809
21135,21206,12.765526952799897,-1.0,1.525651812553406,6810
20248,20278,14.576557453416168,-1.0,0.943269431591034,6811
20395,20405,7.9947091046486065,-1.0,0.716622948646545,6812
20333,20334,6.615926819249923,-1.0,1.818040490150452,6813
20210,20208,5.386313449622266,-1.0,0.0,6814
20293,20299,6.93226241485583,-1.0,0.082668505609035,6815
20126,20135,7.8269638013868565,-1.0,0.146437093615532,6816
20175,20184,9.19314335731844,-1.0,1.744538307189941,6817
20032,20046,6.271119059987466,-1.0,2.738805770874023,6818
20141,20148,8.460292433573441,-1.0,1.692586541175842,6819
19646,19669,10.698013688343796,-1.0,1.071047782897949,6820
19703,19717,7.574492739553357,-1.0,1.361320972442627,6821
19516,19597,22.683608664326858,-1.0,4.336195945739746,6822
19565,19598,16.61752761504741,-1.0,0.930869162082672,6823
19349,19417,16.13896893281494,-1.0,3.68706226348877,6824
18806,18921,23.764651911653807,-1.0,0.916100859642029,6825
18427,18516,23.741587559127513,-1.0,1.206475973129272,6826
18646,18540,23.92607822003673,-1.0,1.747578501701355,6827
18573,18647,14.859759873354811,-1.0,1.272201180458069,6828
18453,18500,13.778613876749729,-1.0,0.623728513717651,6829
17191,17192,6.535233725552933,-1.0,2.103233814239502,6830
16941,16967,8.017698760583993,-1.0,1.71455192565918,6831
15611,15662,10.6508141893986,-1.0,2.20451545715332,6832
15603,15681,15.013513283010607,-1.0,1.602412819862366,6833
15235,15341,19.92067463778388,-1.0,1.581493020057678,6834
15242,15322,17.282859262965044,-1.0,1.358980774879456,6835
14651,14699,12.27499059843564,-1.0,0.793446958065033,6836
14542,14596,11.75171293431082,-1.0,3.991459846496582,6837
13890,13920,12.542693548673817,-1.0,2.100362300872803,6838
13956,13959,10.390953796154987,-1.0,1.102648019790649,6839
13705,13622,22.960984135501107,-1.0,1.721282124519348,6840
13348,13423,21.400391155265773,-1.0,1.097557902336121,6841
13386,13432,11.8303478233655,-1.0,0.532730579376221,6842
13249,13275,9.757521485583712,-1.0,0.939450860023499,6843
28206,28249,11.241777001014103,-1.0,2.902641534805298,6844
28192,28244,22.108101281599712,-1.0,3.571803092956543,6845
27961,27962,19.016896535796615,-1.0,2.499104738235474,6846
27796,27832,20.709544390948462,-1.0,1.051196217536926,6847
27552,27608,14.624335719673027,-1.0,3.170200109481812,6848
27276,27316,8.498745901822227,-1.0,1.011104941368103,6849
27178,27198,8.346401924348815,-1.0,3.017703294754028,6850
36496,36510,12.216757317039871,-1.0,0.281400144100189,6851
36513,36528,10.02539324383697,-1.0,1.828198432922363,6852
36207,36267,33.08224459716802,-1.0,4.442110538482666,6853
35988,36009,11.131834189393022,-1.0,1.029297232627869,6854
35981,36028,31.681516291775516,-1.0,2.385829448699951,6855
35921,35947,27.118417185478787,-1.0,1.309705257415771,6856
35836,35856,10.729305405070157,-1.0,0.747591495513916,6857
35691,35735,17.768091179473238,-1.0,3.735286474227905,6858
35659,35718,22.204862033546448,-1.0,1.470461845397949,6859
35747,35782,25.98271967670091,-1.0,1.080390453338623,6860
35638,35639,21.848905396758905,-1.0,5.152128219604492,6861
35371,35396,19.4828662470908,-1.0,3.700297832489014,6862
35027,35053,10.446843493578413,-1.0,3.888036251068115,6863
35014,35034,16.55597335993533,-1.0,1.522371888160706,6864
35061,35071,21.59448096790793,-1.0,1.193796277046204,6865
35008,35013,23.254589664012634,-1.0,1.601078867912292,6866
34671,34700,27.391565316926656,-1.0,2.550220727920532,6867
34173,34248,17.590514538300297,-1.0,0.130290642380714,6868
34265,34347,31.74054366939597,-1.0,0.75811356306076,6869
33902,33947,20.07573960600386,-1.0,1.483739614486694,6870
33641,33696,20.562949212480028,-1.0,1.392905354499817,6871
33415,33456,9.540809608871635,-1.0,0.90073549747467,6872
33458,33477,5.734553135004488,-1.0,0.0,6873
33222,33270,15.829756448449396,-1.0,0.361939489841461,6874
33149,33191,19.726012938041226,-1.0,0.580898225307465,6875
32898,32966,10.269107374648275,-1.0,0.0,6876
32865,32908,18.78885728167502,-1.0,0.670841574668884,6877
32611,32628,19.456740668746356,-1.0,0.824477195739746,6878
32303,32304,20.103148579143152,-1.0,0.769468367099762,6879
32206,32211,19.746242888168258,-1.0,0.783385574817657,6880
32222,32281,12.28280427823505,-1.0,0.093296341598034,6881
32215,32287,15.255551735382287,-1.0,0.788650691509247,6882
31864,31867,19.321420962646602,-1.0,0.593061447143555,6883
31639,31643,19.458366524356208,-1.0,0.559439182281494,6884
31521,31525,19.487238867460547,-1.0,0.382219433784485,6885
31553,31623,12.163070717237453,-1.0,0.423950046300888,6886
31316,31320,21.31278830241627,-1.0,1.263302683830261,6887
31339,31381,14.800233865856685,-1.0,0.387130469083786,6888
31218,31302,21.834424038190146,-1.0,0.655997037887573,6889
30908,30932,7.252848910611683,-1.0,0.0790144354105,6890
30845,30847,18.906654013492105,-1.0,1.757118701934814,6891
30620,30628,19.352896485468357,-1.0,1.095277667045593,6892
30317,30343,7.699855048462586,-1.0,1.487901091575623,6893
30320,30344,6.212908694904728,-1.0,1.014325499534607,6894
30297,30300,17.79338124744045,-1.0,1.030307531356812,6895
29578,29509,15.478289498791376,-1.0,0.666274666786194,6896
29539,29629,18.133647129950013,-1.0,0.726676464080811,6897
29084,29113,8.814328637317665,-1.0,2.598347187042236,6898
29029,29070,9.569704813425448,-1.0,0.119746640324593,6899
28588,28652,11.815942653924601,-1.0,0.824268162250519,6900
28563,28590,8.078001550975522,-1.0,0.283716797828674,6901
30025,30108,23.178449987243706,-1.0,0.593248963356018,6902
29822,29861,13.010305608485812,-1.0,2.640465021133423,6903
29781,29828,16.37731886419084,-1.0,2.58711051940918,6904
29480,29518,10.825689443827779,-1.0,0.529274821281433,6905
29390,29413,13.282071975510183,-1.0,1.121445655822754,6906
29435,29482,13.956999958543166,-1.0,2.42059063911438,6907
29408,29438,11.005682852108855,-1.0,2.653182029724121,6908
29122,29139,9.431370632355105,-1.0,0.486001163721085,6909
29003,29039,15.23967051393709,-1.0,1.353223443031311,6910
29068,29116,12.87084554378088,-1.0,1.73558783531189,6911
28734,28761,13.228113468209845,-1.0,3.460856437683105,6912
29027,29073,11.473750330986864,-1.0,0.699071824550629,6913
28684,28744,13.821107458608248,-1.0,2.030449151992798,6914
28630,28708,16.3970060058816,-1.0,1.152964115142822,6915
28604,28641,12.809740067823903,-1.0,4.819265842437744,6916
28378,28388,13.672171528884846,-1.0,4.724725246429443,6917
28295,28272,14.517377348792333,-1.0,1.538841605186462,6918
27914,27942,12.895241018532385,-1.0,0.710887312889099,6919
28330,28370,10.766945193141696,-1.0,1.649181365966797,6920
28272,28294,6.178045594164887,-1.0,6.372737884521484,6921
27868,27915,16.00109283499675,-1.0,4.431282520294189,6922
27715,27737,11.554159796079595,-1.0,6.174593925476074,6923
27672,27714,13.142239650609419,-1.0,4.567959308624268,6924
27733,27766,11.961442406463052,-1.0,4.588597774505615,6925
27652,27675,14.145933614275883,-1.0,4.365869522094727,6926
27370,27383,12.137970563064783,-1.0,10.22760009765625,6927
27252,27214,7.672202088069904,-1.0,0.597429633140564,6928
27027,27063,10.830527320730912,-1.0,0.47608870267868,6929
26996,27028,6.415191285838915,-1.0,0.714480578899384,6930
27059,27090,12.458808854886172,-1.0,3.399121046066284,6931
26964,26983,11.356741189033784,-1.0,2.420219421386719,6932
26765,26785,12.432087680185187,-1.0,6.470635414123535,6933
26369,26408,12.839467150428035,-1.0,0.758567929267883,6934
26519,26536,13.361493944103955,-1.0,1.243365406990051,6935
26459,26525,13.623664958451972,-1.0,0.756966471672058,6936
25659,25717,19.172510981009644,-1.0,3.224106788635254,6937
25602,25693,18.45411049101184,-1.0,4.122222900390625,6938
25529,25534,13.353522499837798,-1.0,1.844359040260315,6939
25162,25189,8.71739304256361,-1.0,7.773341178894043,6940
25127,25175,13.141723297786896,-1.0,1.525575757026672,6941
24894,24930,12.09613353980048,-1.0,4.066723346710205,6942
18214,18236,9.407063997966457,-1.0,1.096150875091553,6943
18198,18242,9.426355284915065,-1.0,0.729321360588074,6944
18075,18094,9.378354982292608,-1.0,1.710106134414673,6945
18166,18214,13.085877893421603,-1.0,1.269511461257935,6946
18032,18069,9.798470307624473,-1.0,5.653584480285645,6947
18036,18062,9.500940813415337,-1.0,3.012489318847656,6948
18403,18447,12.520030779739432,-1.0,1.372580170631409,6949
18520,18526,2.6530142259597964,-1.0,0.0,6950
18461,18475,4.446196149852335,-1.0,0.0,6951
18526,18541,6.819317407072382,-1.0,4.444106101989746,6952
18947,18955,2.12930517262609,-1.0,0.0,6953
18912,18934,3.584314111645499,-1.0,0.0,6954
18955,18967,3.9444694310354755,-1.0,0.0,6955
18877,18903,7.355133451152806,-1.0,0.0,6956
19744,19770,7.024177884970758,-1.0,2.119791030883789,6957
19387,19405,4.672070091299188,-1.0,0.0,6958
17918,17952,10.101467030646823,-1.0,0.680626630783081,6959
11255,11281,11.147662529348754,-1.0,2.260312557220459,6960
14175,14215,24.616039765672788,-1.0,0.372407019138336,6961
14425,14451,12.314614002952705,-1.0,0.51178240776062,6962
14451,14481,11.356279353817246,-1.0,0.403626143932343,6963
14438,14466,8.166482278407134,-1.0,0.841874837875366,6964
14782,14813,4.431625199966559,-1.0,0.0,6965
14757,14817,12.505843605901571,-1.0,0.183264389634132,6966
14817,14858,11.335642957029876,-1.0,0.505427122116089,6967
15061,15013,12.532510789792624,-1.0,0.32001930475235,6968
15061,15097,10.827674388267845,-1.0,0.740780174732208,6969
15077,15133,12.657676380473312,-1.0,0.905223488807678,6970
15133,15179,10.915081563109357,-1.0,0.472420781850815,6971
15028,15062,6.4564338094085905,-1.0,1.419582366943359,6972
15141,15150,1.8727009687911842,-1.0,0.0,6973
15126,15141,1.995620750207071,-1.0,0.0,6974
15582,15628,9.676938125411297,-1.0,1.006431579589844,6975
15540,15582,12.809196004199686,-1.0,0.313106834888458,6976
15536,15616,15.791681114815308,-1.0,0.943261027336121,6977
15647,15731,17.976634630239296,-1.0,1.688754081726074,6978
15639,15731,25.331064825983802,-1.0,0.633297264575958,6979
16446,16465,4.1155450139663605,-1.0,0.0,6980
16411,16446,5.615185171139333,-1.0,0.0,6981
16371,16391,3.3629886849037876,-1.0,0.0,6982
16345,16411,22.31028185730589,-1.0,0.642006397247314,6983
16707,16714,1.6703983238527993,-1.0,0.0,6984
16789,16817,5.904021531015381,-1.0,0.0,6985
16767,16890,29.277781349438087,-1.0,0.841437757015228,6986
17173,17186,5.167967994664762,-1.0,0.0,6987
17001,17131,21.712168516703876,-1.0,0.765231728553772,6988
17183,17213,8.165735159079059,-1.0,0.561323642730713,6989
17318,17357,8.962301872510125,-1.0,1.789492011070251,6990
17189,17289,23.28406721231678,-1.0,0.344496369361877,6991
17296,17316,15.006656886639568,-1.0,1.030742526054382,6992
17478,17503,8.562031135398854,-1.0,1.739359378814697,6993
17470,17380,22.13640870929501,-1.0,0.595277667045593,6994
17333,17380,7.480321825965695,-1.0,0.536149382591248,6995
17325,17327,11.458245163960157,-1.0,1.899479150772095,6996
17527,17529,5.972705456229306,-1.0,0.0,6997
17338,17421,15.998841867122803,-1.0,1.324807047843933,6998
17436,17475,9.055161316920868,-1.0,2.3398597240448,6999
17665,17691,6.487281973518507,-1.0,1.147984147071838,7000
17456,17477,8.121472325218992,-1.0,1.269667387008667,7001
17323,17423,19.867729188555447,-1.0,0.519081771373749,7002
17630,17686,19.048201908097628,-1.0,0.541413307189941,7003
17241,17371,26.919360611529854,-1.0,0.89386111497879,7004
17207,17226,7.070886385766993,-1.0,0.486213594675064,7005
17166,17150,5.216762178797231,-1.0,0.0,7006
17019,17049,9.301482387157684,-1.0,0.800712049007416,7007
17049,17164,22.522178901860357,-1.0,0.966629862785339,7008
16593,16662,19.490876539222995,-1.0,1.675105214118958,7009
16522,16555,9.28536883201319,-1.0,0.678731858730316,7010
16169,16197,7.600094306446165,-1.0,0.0,7011
16282,16309,7.546891214772776,-1.0,0.759141027927399,7012
15886,15956,20.073632890611535,-1.0,2.139714956283569,7013
16015,16067,13.921037044192406,-1.0,0.205800145864487,7014
15877,15931,11.901372568057898,-1.0,0.096268065273762,7015
15721,15752,8.768528012314608,-1.0,2.155248403549194,7016
15654,15725,18.41601028324359,-1.0,2.580550193786621,7017
15595,15630,8.710871497362929,-1.0,1.643924355506897,7018
15344,15374,12.594125863113025,-1.0,0.864297747612,7019
15387,15516,22.167143433579174,-1.0,3.175933361053467,7020
15232,15252,14.200564066280236,-1.0,0.726217985153198,7021
15241,15351,20.968164080201873,-1.0,2.730443716049194,7022
15221,15323,20.266005657094823,-1.0,3.36050009727478,7023
15193,15194,4.898971402112518,-1.0,0.0,7024
15192,15193,4.615337709302043,-1.0,0.0,7025
15385,15388,9.062695187547646,-1.0,0.632180273532867,7026
15215,15331,21.815013376419632,-1.0,4.560341835021973,7027
15198,15332,25.810623904259472,-1.0,4.033454895019531,7028
15181,15198,13.946283967042826,-1.0,1.068047881126404,7029
15332,15346,16.74964350086085,-1.0,1.538941621780396,7030
15354,15364,14.371033543454088,-1.0,1.514685988426208,7031
15172,15342,28.0492982134459,-1.0,3.854839563369751,7032
15152,15172,14.760021784009188,-1.0,2.986282825469971,7033
15172,15174,1.374200506524711,-1.0,0.0,7034
15217,15316,19.01318098237637,-1.0,3.911440849304199,7035
15214,15220,21.623479874141495,-1.0,1.589409351348877,7036
15402,15449,11.184623572371972,-1.0,1.126860857009888,7037
15435,15450,13.408003764960771,-1.0,0.640967547893524,7038
15229,15230,15.116070557900901,-1.0,0.644331872463226,7039
15206,15348,24.543647069830897,-1.0,1.400383949279785,7040
15219,15347,22.169707976598865,-1.0,1.472792625427246,7041
15224,15228,12.297286227049621,-1.0,2.095735788345337,7042
15371,15373,14.145361319599958,-1.0,0.9720179438591,7043
15199,15352,26.361254255429095,-1.0,1.434208035469055,7044
15213,15226,12.533451112973891,-1.0,1.051325917243958,7045
15223,15231,10.161264522559126,-1.0,0.563837826251984,7046
15256,15357,19.289599667657477,-1.0,1.870612025260925,7047
15389,15436,10.74346995071231,-1.0,2.132254838943481,7048
15427,15454,13.198233089315575,-1.0,2.126187562942505,7049
15617,15650,9.973015127726008,-1.0,0.919111311435699,7050
15987,16016,4.5929424757699895,-1.0,0.0,7051
15822,15872,11.107057003487098,-1.0,5.144631385803223,7052
16551,16561,5.930588847959398,-1.0,0.0,7053
16579,16594,3.947909933435247,-1.0,0.0,7054
16367,16397,12.237853412303899,-1.0,0.468167334794998,7055
16385,16438,11.297333759197235,-1.0,2.12912917137146,7056
16479,16592,46.294121793161764,-1.0,1.484840035438538,7057
16606,16625,6.986911489232487,-1.0,3.440094470977783,7058
17262,17361,18.05973945877437,-1.0,1.046837091445923,7059
17069,17148,14.85159882727643,-1.0,1.00295615196228,7060
17047,17103,10.397077837664998,-1.0,0.220434263348579,7061
17198,17217,9.455882139008406,-1.0,1.151121973991394,7062
17339,17373,7.302013027828839,-1.0,0.863062560558319,7063
17205,17233,8.743873180079873,-1.0,0.720760345458984,7064
17730,17764,11.491597503711294,-1.0,0.149570122361183,7065
17832,17891,11.029396016422949,-1.0,1.869476199150085,7066
17737,17766,7.136740463114355,-1.0,2.086448192596436,7067
17916,17985,11.219635860308435,-1.0,2.194825887680054,7068
17787,17822,12.98843776474064,-1.0,14.421269416809082,7069
7496,7553,12.328011077340786,-1.0,0.046477142721415,7070
7359,7388,13.471795020198098,-1.0,0.255179107189178,7071
7088,7089,1.6498379112259918,-1.0,0.0,7072
7068,7088,9.009426362913171,-1.0,2.732527494430542,7073
7284,7315,13.598203702493196,-1.0,0.210673913359642,7074
6907,6937,6.975671672299285,-1.0,0.164272531867027,7075
6843,6907,19.475081658916338,-1.0,6.299798965454102,7076
5289,5302,2.86206635948372,-1.0,0.0,7077
5302,5309,1.9572602008212558,-1.0,0.0,7078
5080,5093,3.413095826133396,-1.0,0.0,7079
5093,5113,3.6501680833841745,-1.0,0.0,7080
4699,4714,3.5023740722944265,-1.0,0.0,7081
4714,4725,1.2950545097313964,-1.0,0.0,7082
3603,3676,31.49180897974553,-1.0,0.309292852878571,7083
9802,9838,13.304783518758095,-1.0,0.947323679924011,7084
7315,7388,29.77665570444415,-1.0,0.173175439238548,7085
7388,7487,30.8314623598596,-1.0,0.18583457171917,7086
12724,12779,17.55709207725912,-1.0,1.174659013748169,7087
12594,12653,20.014214323360108,-1.0,1.116331219673157,7088
12821,12877,19.59048581321,-1.0,0.877332627773285,7089
12842,12888,13.989047028288153,-1.0,2.047008514404297,7090
16017,16069,15.786637689916653,-1.0,0.979838192462921,7091
16498,16541,11.680364279415535,-1.0,0.147157594561577,7092
16991,17106,21.889720714844294,-1.0,0.471135497093201,7093
18182,18237,10.670353266871855,-1.0,0.536946058273315,7094
18676,18731,15.266759469674774,-1.0,0.52540135383606,7095
19000,19184,46.48743651209439,-1.0,1.022866487503052,7096
20601,20690,23.670634098200082,-1.0,0.67771965265274,7097
18687,18723,10.24817030932434,-1.0,0.950354397296906,7098
13850,13894,11.781429443329394,-1.0,3.400262355804443,7099
13965,13894,24.295676623271614,-1.0,0.282990425825119,7100
7487,7530,17.766731083853305,-1.0,0.322485417127609,7101
7084,7152,22.175912313688876,-1.0,0.23253159224987,7102
7108,7150,13.943459009818683,-1.0,0.205461382865906,7103
6894,6919,15.008963959145321,-1.0,0.305391788482666,7104
6891,6941,22.069752271027788,-1.0,0.519212305545807,7105
6420,6482,23.871732548136684,-1.0,0.096005879342556,7106
7260,7287,8.973733435358255,-1.0,0.191548615694046,7107
12507,12520,5.300169126398208,-1.0,0.0,7108
12204,12223,24.67366985676874,-1.0,1.346598863601685,7109
12232,12243,15.356866880946514,-1.0,1.268303871154785,7110
12127,12215,20.791584281867195,-1.0,1.074602842330933,7111
12083,12041,10.431413246526889,-1.0,0.823844432830811,7112
12053,12067,10.080425626166079,-1.0,0.568359196186066,7113
12110,12121,8.660374831583237,-1.0,1.058390021324158,7114
12085,12093,10.368357478498682,-1.0,0.22104486823082,7115
12028,12036,17.322520291386244,-1.0,1.025247573852539,7116
11935,12011,21.432490821688752,-1.0,1.790532231330872,7117
11880,11899,26.223258023897742,-1.0,1.529084086418152,7118
11878,11971,21.8256107379705,-1.0,0.99745374917984,7119
11555,11566,9.775770208914274,-1.0,0.703278243541718,7120
11478,11464,15.506220885733537,-1.0,0.886725783348083,7121
11603,11620,12.897935099574255,-1.0,1.332429647445679,7122
11593,11602,8.350656304746023,-1.0,0.686105906963348,7123
11402,11424,11.173980703190223,-1.0,1.332948088645935,7124
11530,11542,11.037869234286468,-1.0,1.76432740688324,7125
11513,11455,17.78952446721119,-1.0,0.644127130508423,7126
11439,11454,21.04479450507874,-1.0,0.980028688907623,7127
11454,11470,20.152824520181824,-1.0,0.938132524490356,7128
11283,11323,42.87720535564367,-1.0,1.095612287521362,7129
11370,11463,18.094433568177127,-1.0,0.823236584663391,7130
11309,11408,16.976587297538636,-1.0,1.113611936569214,7131
11367,11384,15.6308986723101,-1.0,0.5498206615448,7132
11273,11285,27.612855024753202,-1.0,1.037370324134827,7133
11176,11261,19.433016256988353,-1.0,0.648606657981873,7134
11127,11231,24.23447493939437,-1.0,1.2055823802948,7135
11207,11216,17.50889163033168,-1.0,0.981615960597992,7136
11110,11192,19.690362804639186,-1.0,0.145489394664764,7137
20489,20517,8.480397845311309,-1.0,1.553530216217041,7138
20474,20522,12.549795722246174,-1.0,0.913003742694855,7139
20186,20197,5.988084763060089,-1.0,0.0,7140
20084,20113,8.756096764574917,-1.0,2.027631282806396,7141
20144,20190,13.266323975938398,-1.0,0.215923637151718,7142
20066,20114,15.465197615546556,-1.0,1.296460151672363,7143
19792,19822,7.831002112901055,-1.0,2.266923427581787,7144
19866,19890,5.744851912873399,-1.0,0.0,7145
19862,19924,14.538036843335428,-1.0,0.551733732223511,7146
19750,19829,16.224517732252203,-1.0,0.847474217414856,7147
19227,19293,12.444671947155058,-1.0,0.92074990272522,7148
19272,19295,6.965038638821224,-1.0,2.302085161209106,7149
19161,19203,8.191274476629147,-1.0,1.258851528167725,7150
18927,18981,13.358551455501335,-1.0,1.200758934020996,7151
18853,18875,5.7086424947550976,-1.0,0.0,7152
18959,18971,3.7990140333930267,-1.0,0.0,7153
18095,18154,11.385857580437845,-1.0,0.956039369106293,7154
18038,18070,7.78533912374041,-1.0,0.588748335838318,7155
18128,18153,6.108565726741832,-1.0,5.330921173095703,7156
17780,17834,15.431840365085982,-1.0,1.558996319770813,7157
17728,17758,7.891149886638243,-1.0,0.435619711875916,7158
17673,17700,6.974269852945852,-1.0,1.560479998588562,7159
17648,17722,15.446956353099452,-1.0,3.223604202270508,7160
17247,17265,5.213614321136834,-1.0,0.0,7161
17196,17222,7.274786314553873,-1.0,3.461215972900391,7162
17248,17306,13.898650552200886,-1.0,6.688974857330322,7163
16745,16799,13.717470678457257,-1.0,1.211109042167664,7164
16751,16770,4.0542291549244664,-1.0,0.0,7165
16673,16699,7.00609626876617,-1.0,4.16338586807251,7166
16467,16512,14.12412205736845,-1.0,1.21677565574646,7167
16481,16509,7.660083979274994,-1.0,4.924522876739502,7168
16404,16452,9.858378072187556,-1.0,3.367023468017578,7169
15618,15658,10.063814981244192,-1.0,1.081602096557617,7170
15623,15652,8.205427461056495,-1.0,2.372724294662476,7171
15541,15565,6.796825561824313,-1.0,5.04478120803833,7172
15298,15257,12.684069652289589,-1.0,0.722686886787415,7173
15268,15287,8.342618646244148,-1.0,0.068693041801453,7174
15176,15233,9.962412068118804,-1.0,1.782325267791748,7175
14946,14987,13.097936097321204,-1.0,1.618114471435547,7176
14960,14984,9.816492556704398,-1.0,1.983658671379089,7177
14888,14921,9.08796498803413,-1.0,1.575746893882751,7178
14590,14634,12.784048075689281,-1.0,1.120311737060547,7179
14595,14627,8.113254986477347,-1.0,0.635581612586975,7180
14537,14573,8.685417607615301,-1.0,3.557687282562256,7181
14354,14397,10.8866670536497,-1.0,1.473289489746094,7182
14278,14317,8.095878652870706,-1.0,1.980804920196533,7183
14352,14388,7.04314837336374,-1.0,2.195369720458984,7184
14088,14133,12.17330084835489,-1.0,1.176503419876099,7185
14082,14113,7.060325454671618,-1.0,2.190033674240112,7186
14035,14061,7.192304184713246,-1.0,0.318624079227448,7187
13618,13673,15.067333067334472,-1.0,2.773762941360474,7188
13545,13607,14.029482734426043,-1.0,0.89838582277298,7189
13657,13684,8.360003602855272,-1.0,1.164958119392395,7190
13549,13579,8.932776900782375,-1.0,0.128284841775894,7191
12731,12769,11.871647294381049,-1.0,1.254621744155884,7192
12714,12753,12.795250278835569,-1.0,0.94028639793396,7193
12591,12613,12.319854802231914,-1.0,0.558077454566956,7194
12587,12624,14.282340905028851,-1.0,0.68195652961731,7195
12359,12388,10.118047835862077,-1.0,0.905960381031036,7196
12189,12227,14.273587726235588,-1.0,1.364540576934814,7197
12348,12389,13.459075519369435,-1.0,0.553402066230774,7198
12202,12247,16.240158126294126,-1.0,0.987746477127075,7199
11947,11984,14.276729375652483,-1.0,0.601968228816986,7200
11786,11833,12.150414632160903,-1.0,0.660143673419952,7201
11532,11579,13.633832932763166,-1.0,0.252152353525162,7202
11515,11565,15.38097810990976,-1.0,0.670489609241486,7203
11358,11422,14.515127869575622,-1.0,0.473662763834,7204
11356,11418,15.085483527646758,-1.0,0.417782992124557,7205
10697,10743,14.792005430149189,-1.0,0.580992877483368,7206
10689,10725,11.858465989046026,-1.0,0.531467497348785,7207
10545,10598,14.30710931680295,-1.0,0.560638666152954,7208
10541,10584,12.738712557240719,-1.0,0.404793113470078,7209
10293,10334,11.988740100646037,-1.0,0.621267974376678,7210
10158,10192,12.774583788771348,-1.0,0.583044111728668,7211
10159,10204,14.924520265200535,-1.0,0.230346202850342,7212
9620,9654,13.606394454234497,-1.0,0.926332294940948,7213
9623,9661,13.6636670032043,-1.0,0.167735129594803,7214
9464,9506,17.043904201602622,-1.0,0.134462743997574,7215
8306,8349,14.23843299795508,-1.0,0.080474562942982,7216
8251,8294,13.596427148026116,-1.0,0.547803938388824,7217
8255,8280,10.682578648557827,-1.0,0.214543014764786,7218
8307,8350,14.288563026551538,-1.0,0.400985479354858,7219
9325,9365,12.384475019690592,-1.0,0.601417362689972,7220
9316,9355,10.276352889928951,-1.0,0.223023876547813,7221
9158,9192,9.608912584385738,-1.0,0.178875356912613,7222
9140,9200,14.669103485447968,-1.0,0.468691140413284,7223
8641,8649,2.6077991373929206,-1.0,0.0,7224
8649,8680,16.513900342315935,-1.0,1.664912819862366,7225
8490,8505,7.7100917743361785,-1.0,1.485912322998047,7226
8505,8549,13.300161923565785,-1.0,1.67959725856781,7227
8579,8606,14.893799792166023,-1.0,0.538562834262848,7228
8401,8448,25.055063094518367,-1.0,1.097525954246521,7229
8370,8407,12.504861437244609,-1.0,0.641433596611023,7230
5487,5502,6.063532337863859,-1.0,0.094494484364986,7231
5413,5439,6.967700624819361,-1.0,0.493382304906845,7232
5497,5514,6.046574608468494,-1.0,0.0,7233
5392,5415,6.2647906091357015,-1.0,0.182899743318558,7234
5153,5173,6.920787430899922,-1.0,0.662273406982422,7235
5192,5235,7.167664305442661,-1.0,0.239813506603241,7236
7057,6902,44.06120357347863,-1.0,0.767171442508698,7237
6851,6883,9.95899120541455,-1.0,1.15047299861908,7238
7366,7417,13.733106738344722,-1.0,0.25032165646553,7239
7384,7420,11.760294220216826,-1.0,0.243602499365807,7240
7557,7604,13.287611685727263,-1.0,0.991660177707672,7241
7565,7608,14.164316289739784,-1.0,0.161798715591431,7242
5770,5801,10.106836060037255,-1.0,0.226753681898117,7243
5809,5801,1.2889175326410751,-1.0,0.0,7244
9971,10000,11.854094465934615,-1.0,0.289999932050705,7245
9823,9860,14.690959855707693,-1.0,1.130869626998901,7246
